feature_name,Scaler_center,Scaler_scale,Q1_Coef_age,Q1_Coef_age2,Q1_Intercept,Q5_Coef_age,Q5_Coef_age2,Q5_Intercept,Q25_Coef_age,Q25_Coef_age2,Q25_Intercept,Q50_Coef_age,Q50_Coef_age2,Q50_Intercept,Q75_Coef_age,Q75_Coef_age2,Q75_Intercept,Q95_Coef_age,Q95_Coef_age2,Q95_Intercept,Q99_Coef_age,Q99_Coef_age2,Q99_Intercept,MAE_norm,quantile
A2009-ctx-rh-S_interm_prim-Jensen_ThickStd,0.412,0.11099999999999999,0.009869884776809596,-0.0001378891922451122,-1.436938949373797,-0.008756646794726253,0.00010721244164952755,-0.8165294282843953,-0.01417984158412259,0.0001244838447129677,-0.07532856944976266,-0.024372618036975595,0.00021991056961909153,0.6208681274794727,-0.03343898518012712,0.00028974196097449983,1.4293743861887962,-0.023395606824505817,0.0001741472498353224,2.4781729120175204,-0.03529134416882041,0.0002831079032652846,3.9801188526146474,0.6400685907084025,50.0
A2009-ctx-rh-S_intrapariet_and_P_trans_GrayVol,4235.0,992.0,-0.010171320110633621,1.4136029393769848e-05,-0.9002189236779526,-0.022973167909982915,0.00010672158747051915,-0.19087902070243398,-0.026421305288607397,0.0001300358705050793,0.4629129762927429,-0.023620494079769547,7.824743853349768e-05,0.9186238319430606,-0.030359584453780952,8.393332097095851e-05,1.6927209649535266,-0.04935468605760615,0.0002935518704600021,2.9067434093258524,-0.04613706786369581,0.00023797116809885058,3.6984904773974363,0.5688889412190773,50.0
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickAvg,2.017,0.15800000000000014,-0.006000577828987194,-0.00015262097253004373,-0.9565437157698066,-0.024401967138753623,5.201868927468275e-05,-0.16419491194796315,-0.04689267624802026,0.00028707861801950457,1.0162432504204693,-0.05475493744893335,0.00039737405346855243,1.6077160972068345,-0.07920321772104559,0.0006131084912389854,2.723149930718952,-0.11272054127664509,0.0009939641992849457,4.18073894924356,-0.1282478347768158,0.0011103708638685369,5.200488563180105,0.5911781623493002,75.0
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickStd,0.435,0.052000000000000046,-0.07561891484721049,0.0007120425126855979,0.16204513600011694,-0.055829889192360566,0.000511531233565579,0.21149800119588535,-0.05413980968087866,0.0005007909180008256,0.8443548791495318,-0.05996593150439308,0.0005712236481467256,1.4326001690617083,-0.07940747345383779,0.0008510983221204479,2.215443786982243,-0.1450474518525268,0.0016936464456648998,4.3411452176158045,-0.12493035763722546,0.0015524825043926411,4.564606530206649,0.6401336448463707,75.0
A2009-ctx-rh-S_oc_middle_and_Lunatus_GrayVol,1146.0,395.0,6.139747157319316e-05,-6.024646340816556e-05,-1.1451898311103963,0.007446081537362667,-0.00015355752197636534,-0.9862304778794138,-0.0002394953997075352,-8.202507426048543e-05,-0.2621376584862701,-0.00772429257708566,-4.004990966342384e-05,0.4446110496953163,-0.01293770543187868,-1.340501655730587e-05,1.1232052982776763,-0.009480881782300481,-0.00011396155309161931,2.109532068811654,0.014119505537336284,-0.0003418051098579117,2.278995828092891,0.5841075130105661,75.0
A2009-ctx-rh-S_oc_middle_and_Lunatus_ThickAvg,2.101,0.2240000000000002,0.031028226328980352,-0.0005777694893316392,-1.7382267738750186,-0.015131615769238285,-9.212094083658049e-06,-0.472624292007552,-0.010859773480415842,-3.175318078804175e-05,0.0838184843471971,-0.029153084093429482,0.00018511971589304312,0.8954147964249733,-0.03758329546396606,0.00029872108971815836,1.5249755135204808,-0.07850281610105954,0.0007936232868782005,3.090359862218996,-0.09159381731799913,0.0010245303650911575,3.8800426314331213,0.5976660623537791,95.0
A2009-ctx-rh-S_oc_middle_and_Lunatus_ThickStd,0.394,0.09100000000000003,-0.029333371914887472,0.00029629513350629984,-0.6051960281943055,-0.029248127723474824,0.0002787352889650822,-0.20866785208208793,-0.029394732531686958,0.0002586806354665005,0.31715060278903767,-0.04964004374363272,0.0004757475167481047,1.1882493726931753,-0.04309601821825759,0.00044481621789573114,1.5052944329277802,-0.07510981067979774,0.001047143897945354,3.0105507227317254,-0.09091711026176068,0.0011729581409802463,4.62170155735098,0.64416830325288,75.0
A2009-ctx-rh-S_oc_sup_and_transversal_GrayVol,1680.0,449.0,0.012508095161075148,-0.0002379480953315541,-1.4263086762910322,-0.009977303433601113,3.1215386290264965e-05,-0.67408382106166,-0.021974992951157804,7.509854765562412e-05,0.3742337094725171,-0.020632068523750057,5.7227072674047904e-05,0.7890317337115696,-0.0317934416965856,0.00015072527632738908,1.590892137429662,-0.017764772376149356,-5.2852129186505685e-05,2.3031794453519403,-0.018413989031629188,-0.00015555653003169572,3.279950312404948,0.5814622816657021,75.0
A2009-ctx-rh-S_oc_sup_and_transversal_ThickAvg,2.045,0.20700000000000007,-0.029697069560571446,0.00014943166256306637,-0.500091164249756,-0.036737097059187825,0.0002171704337625053,0.04398479169399065,-0.040261548011664525,0.00023095488346643316,0.8148823524433221,-0.04148917299587966,0.0002498995359946228,1.2998719546984874,-0.057882801001418814,0.00042872084976983664,2.144385637822661,-0.06608560011672603,0.0005334319072706719,3.0224667865041632,-0.10948595700166984,0.0010417654547701396,4.464667626527803,0.5751482820010934,95.0
A2009-ctx-rh-S_oc_sup_and_transversal_ThickStd,0.406,0.07300000000000001,-0.04142721145470773,0.0004152838971328189,-0.4619192972007158,-0.03761648421897918,0.00036874313851713054,-0.1779329467613496,-0.057030528525248494,0.0005935329421799782,0.7770382072716234,-0.05271416011814353,0.0005516591857424283,1.1360883690103882,-0.06060022385462854,0.0006377485530404123,1.8225196136369128,-0.0893186095724165,0.0009653417893938075,3.3649368889677014,-0.14560341987819747,0.0019424827568496148,4.901256475829647,0.6111229254770152,95.0
A2009-ctx-rh-S_occipital_ant_GrayVol,1129.0,412.0,-0.00974075907567617,5.8432867880480764e-05,-0.8561296312138096,-0.009019502112668212,2.2595382193230155e-05,-0.5213595488276638,-0.00886436190179156,5.498093327285616e-06,-0.009706452852769635,-0.013302245563077443,6.39465800377027e-06,0.5877372781523129,-0.010497372655043621,-3.760693488133046e-05,1.113057288945812,-0.04475924336004272,0.00037427007729691616,2.6456962165128908,-0.060329986732311165,0.000470764685375194,3.9256043820994044,0.5713923071480694,95.0
A2009-ctx-rh-S_occipital_ant_ThickAvg,2.241,0.24299999999999988,-0.02996861102167906,0.00015819356615376547,-0.5802963754352641,-0.031180877135739086,0.00013695874820802178,-0.012235600094017692,-0.030696465539386854,0.00013809766065081433,0.6274215403807639,-0.0328676996482369,0.0001676008637189197,1.1032440578164795,-0.046827368373100225,0.00031545409112040794,1.9149707829014757,-0.03493573919808486,0.0002169889291309426,2.367447153937214,-0.09439530239958707,0.000784762962119075,4.395409083347286,0.5718268306254164,95.0
A2009-ctx-rh-S_occipital_ant_ThickStd,0.416,0.09799999999999998,-0.0021184364002108107,-4.464813267221689e-05,-1.0512342586193542,-0.029810121999140144,0.00029931499389768986,-0.2852741481763619,-0.03718454030037393,0.0003759978550587464,0.4082605540155993,-0.03862924636506514,0.00038727217727780883,0.8865835065830009,-0.06403938564051076,0.0006809910396342696,1.9136831897994198,-0.08546283860990324,0.0009824612245792406,3.352279507713941,-0.12267249465710305,0.001416572062885935,5.025675139535897,0.6168657223765668,95.0
A2009-ctx-rh-S_oc-temp_lat_GrayVol,1727.0,432.0,0.006813283518867058,-0.00016167333248784022,-1.50320295863913,0.000999513280489465,-0.00010670536005702872,-0.9325652049629932,-0.008135971950312784,-6.206435853009048e-05,0.011588027519593364,-0.005051091756623258,-0.00011792938225575459,0.4863881541329163,-0.02473313473536597,9.896269900211207e-05,1.3633424127179907,-0.02258030120013754,5.571485836855118e-05,2.1083894472267977,-0.015422152023487236,4.605951484874325e-05,2.500394915913289,0.5694033506183755,95.0
A2009-ctx-rh-S_oc-temp_lat_ThickAvg,2.412,0.22199999999999998,0.0011721989089468448,-0.00022288289113780316,-1.0585843139148654,-0.011190311299690427,-5.387344736538265e-05,-0.43947541147431934,-0.020445327976656207,9.044888108411836e-05,0.2962171686523197,-0.03197232881467848,0.00020157322223725727,1.0059459005361036,-0.03244899816101561,0.00021651142193399026,1.514700810888827,-0.05915771540771546,0.0005414067914067919,2.787817264379766,-0.0484228680503103,0.0005146165982149652,2.9721462979073174,0.5738480623318225,50.0
A2009-ctx-rh-S_oc-temp_lat_ThickStd,0.468,0.11100000000000004,0.02383614795792786,-0.00032652257476613496,-1.5825896153765011,-0.007229006052934873,2.1680348555394145e-05,-0.627117987177639,-0.030338861588861593,0.00029176904176904183,0.3023456695331696,-0.0456540656292443,0.00048151448385019455,0.9787647688669311,-0.05523511854330821,0.0006232966901070352,1.663906565509474,-0.10047692676423466,0.0010665123604692158,3.7242672151872607,-0.048078679845393185,0.0005365555233710983,3.608109072976454,0.6103360021061541,25.0
