feature_name,MAE_norm,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept,Scaler_center,Scaler_scale,mean
ASEG-Right-Thalamus_normMean,0.857063680629963,0.0972661325006783,-0.00103504359745666,-2.23970506926422,94.1909,1.6803,0.0787791165510511
ASEG-Right-Thalamus_normStdDev,0.555500875685893,0.00479022444179131,0.000168839709918132,-0.60881826635723,9.0957,1.1023,1.45405617700512
ASEG-Right-Caudate_Volume_mm3,0.569747646990295,-0.030586238892999,0.000181289287694959,0.958970680288457,3584.1,600.9,0.952564387574172
ASEG-Right-Caudate_normMean,0.50601186532771,0.000635652462804688,3.57766915707608E-05,-0.124234114228896,79.6563,7.71119999999999,-0.108128671380408
ASEG-Right-Caudate_normStdDev,0.539935051976273,0.0285037216116054,-0.000150568573187305,-0.930302727996697,7.7901,1.3653,1.31465348151491
ASEG-Right-Putamen_Volume_mm3,0.547246770298599,0.00240686678734453,-0.000257654648152286,0.422986385166227,4998,732,1.43874312471764
ASEG-Right-Putamen_normMean,0.557046917530559,0.0819190307474351,-0.000883406328943968,-1.78376954047905,90.5084,4.0313,-0.732148527714398
ASEG-Right-Putamen_normStdDev,0.545197151021823,0.0284118841404517,-0.000344513620016883,-0.504391900817513,6.8577,1.5222,0.688710734581589
ASEG-Right-Pallidum_Volume_mm3,0.582703532245081,0.0719388752486055,-0.000798930988364204,-1.4416770728275,2008.1,314.9,0.735956669065879
ASEG-Right-Pallidum_normMean,0.717182378630772,0.102276158716957,-0.00119521043704489,-2.0586386541188,99.9698,1.56880000000001,0.666601702928606
ASEG-Right-Pallidum_normStdDev,0.637710754612866,-0.01519026527453,0.000267202446973606,0.198641222752524,4.4768,1.2984,0.665388402452189
ASEG-Right-Pallidum_normRange,0.594785285747946,0.0217154080663446,-0.000106818421043036,-0.668663853245708,43,20,0.968510077947615
ASEG-Right-Hippocampus_Volume_mm3,0.58300728093322,0.0585147869842692,-0.00077145714350535,-0.91730849722569,4384.5,574.1,0.479854464308593
ASEG-Right-Hippocampus_normMean,0.480798331351753,0.000346632904244152,-3.3971897221375E-05,0.0602706880122064,72.4113,7.21199999999999,-0.317107030620252
ASEG-Right-Hippocampus_normStdDev,0.568468573399035,-0.0106601788962414,0.000323259642031383,-0.205791603524161,8.146,1.1365,0.544736629536924
ASEG-Right-Amygdala_Volume_mm3,0.578957274411634,0.021458608245685,-0.000371249379340913,-0.174743137242185,1851.7,281.5,-0.894722850297446
ASEG-Right-Amygdala_normMean,0.511006063878398,-0.0136159976694201,0.000180653168800393,0.193328032855942,73.5654,6.4387,-0.404388374602489
ASEG-Right-Amygdala_normStdDev,0.619657892168101,-0.013457601619002,0.0002457713278834,0.100201214544768,6.512,0.8985,-0.675504956348144
ASEG-Right-Accumbens-area_Volume_mm3,0.528708076095303,0.0195150975686638,-0.000448607249979507,0.121239122627031,546.9,148.2,1.00608998904333
ASEG-Right-Accumbens-area_normMean,0.513574223527211,-0.0180256692365553,0.00028731260003424,0.144782137806459,78.345,7.2225,-1.2245938081262
ASEG-Right-Accumbens-area_normStdDev,0.583268189044345,0.00148680856294561,-1.56280810746163E-05,-0.025106455239697,5.1139,1.2151,2.08325644513616
ASEG-Right-VentralDC_Volume_mm3,0.575918479593901,0.0452123616627516,-0.000642279502919226,-0.592180010431779,4469.8,580.2,0.927308152391208
ASEG-Right-VentralDC_normMean,0.621559096301421,0.00905093710669517,-0.000258156361185183,0.197086264988039,91.52,1.1585,-0.68632324575559
ASEG-Right-VentralDC_normStdDev,0.528638065783541,-0.0216038690774518,0.000412539209149053,0.0263723326492653,10.9628,1.2118,1.08627207876682
ASEG-Right-vessel_Volume_mm3,0.722980405998387,0.0272673718907424,-0.000222216043475965,-0.529777897621009,22.7,26.9,0.351599277604856
ASEG-Right-vessel_normMean,0.817704761521688,0.0204365236763641,-0.000265662995221702,-0.490897128773557,58.814,8.0476,-0.928576717856749
ASEG-Right-vessel_normStdDev,0.610269337536352,0.0206243062229548,-0.000181597058222794,-0.532976460428475,8.2748,5.2398,1.45767475603822
ASEG-Right-choroid-plexus_Volume_mm3,0.502238276767106,-0.0223004962633658,0.000529055755791272,-0.133951883481447,578.1,312,1.17772105652496
ASEG-Right-choroid-plexus_normMean,0.543006273580588,0.000354178912235428,-0.000142631157355414,0.319784719624604,53.0854,5.7425,-1.7195165876897
ASEG-Right-choroid-plexus_normStdDev,0.594574020033523,-0.0103307900392662,-1.00322733939918E-05,0.527492334183186,11.5299,1.2823,-0.207869697275597
ASEG-WM-hypointensities_Volume_mm3,0.757209147057801,-0.106425815171355,0.00150877518118834,1.60957337759846,756.1,471.4,0.551166510419666
ASEG-WM-hypointensities_normMean,0.570069796806737,-0.0153920764957538,0.000216319745039829,0.227270552665888,70.6043,4.44240000000001,-0.399866534370342
ASEG-WM-hypointensities_normStdDev,0.640035113350596,-0.00867424695154539,0.000218015031100616,-0.0148891063046729,11.272,1.789,-0.27628714392658
ASEG-Optic-Chiasm_Volume_mm3,0.580624613404519,0.0515932393938238,-0.000337397891113474,-1.58393389817631,200.9,50.7,0.0350334861252652
ASEG-Optic-Chiasm_normMean,0.618803512148967,0.0582401478394445,-0.000584010574747977,-1.36561089776325,77.8524,5.0684,-0.429834023333378
ASEG-Optic-Chiasm_normStdDev,0.592248653844218,0.00778367452721672,-7.6822935523964E-05,-0.161083277598999,17.784,3.2432,2.13037633060679
ASEG-CC_Posterior_Volume_mm3,0.613624855886579,0.0299974713938853,-0.000308617104848657,-0.64203880886549,999.5,199.7,0.638348580248562
ASEG-CC_Posterior_normMean,0.636690471101787,0.0347513065345715,-0.000471731110197145,-0.547928794171195,96.6671,2.03789999999999,1.00564629966421
ASEG-CC_Posterior_normStdDev,0.610953399489796,-0.0545183858576238,0.000581706767541924,1.17636432656817,13.0035,2.2405,-1.79942193283842
ASEG-CC_Mid_Posterior_Volume_mm3,0.57726045860229,0.040694836919919,-0.000519942096092264,-0.65424447739375,566.1,147.8,-0.430327233085427
ASEG-CC_Mid_Posterior_normMean,0.552965002908592,0.0582874073399246,-0.000876782934284659,-0.717858695493995,93.828,3.9324,-0.950450582106045
ASEG-CC_Mid_Posterior_normStdDev,0.574317216862922,-0.0183591509165144,0.000365076223239631,0.00144218561955174,16.1178,2.9048,0.44645355066314
ASEG-CC_Central_Volume_mm3,0.517385005092213,0.023666182805309,-0.000434683579065766,-0.075815278711305,644.5,285.6,-0.712878061453268
ASEG-CC_Central_normMean,0.595348318421504,0.0697973356816459,-0.000845878465476651,-1.27908788720619,94.2222,2.7577,2.00848866694685
ASEG-CC_Central_normStdDev,0.600423694085428,-0.0287711226010746,0.000473200941092343,0.278511258734684,15.7488,2.1821,-1.23998842408086
ASEG-CC_Mid_Anterior_Volume_mm3,0.554192100729228,0.0223841014102062,-0.000386552368021966,-0.124230175817474,620.4,271.6,0.214650624443185
ASEG-CC_Mid_Anterior_normMean,0.58211564619476,0.0584611961761815,-0.000693016586336385,-1.07643834491917,92.534,3.3009,0.35434259617441
ASEG-CC_Mid_Anterior_normStdDev,0.604459240528517,-0.0124868712113405,0.000348763311332988,-0.21547860621374,15.5328,1.7387,0.912337898873158
ASEG-CC_Anterior_Volume_mm3,0.597581261938219,0.0267308361420455,-0.000323917859801401,-0.446857958287041,890.9,209.9,0.971430507851695
ASEG-CC_Anterior_normMean,0.622367720613092,0.0869861007600718,-0.000963736654509688,-1.82292499943109,99.0043,3.7043,-0.308811310492013
ASEG-CC_Anterior_normStdDev,0.615099246417468,-0.0126678151920055,0.000268228911055295,0.0610597153084979,12.7332,3.6172,1.63065903193943
ASEG-CC_Anterior_normRange,0.583792670211975,0.0247359082593275,-0.000236183167585497,-0.594241284010914,88,20,1.86869207851753
ASEG-wm-lh-bankssts_Volume_mm3,0.57775999224847,0.0195152672179229,-0.000260545719713615,-0.272753916498884,3023.9,882,
ASEG-wm-lh-bankssts_normMean,0.608432691057412,-0.0187549793411776,0.000153871955025233,0.50510220037824,100.3132,1.92009999999999,
ASEG-wm-lh-bankssts_normStdDev,0.547276407137037,0.00244919182840641,2.11440187861553E-05,-0.107122790805941,5.4961,1.6308,
ASEG-wm-lh-caudalanteriorcingulate_Volume_mm3,0.610984150647401,-0.00616782134696633,5.98838535197739E-05,0.183567593944667,2925.1,621.4,
ASEG-wm-lh-caudalanteriorcingulate_normMean,0.593556540455096,0.058099183928493,-0.000655926146710664,-1.18184049052643,102.3961,1.79819999999999,
ASEG-wm-lh-caudalanteriorcingulate_normStdDev,0.570089651486159,-0.051973091240842,0.000751632966540624,0.746047568735046,6.135,2.2189,
ASEG-wm-lh-caudalanteriorcingulate_normRange,0.460749345416297,-0.0648293103136471,0.000880662155834872,1.0296345702147,50,27,
ASEG-wm-lh-caudalmiddlefrontal_Volume_mm3,0.601250541432508,0.0472703813181497,-0.000495290524797758,-1.05326522677608,6808.9,1277.8,
ASEG-wm-lh-caudalmiddlefrontal_normMean,0.566083769729644,-0.0671798134117344,0.000646251745576832,1.57456490702829,98.8171,2.14420000000001,
ASEG-wm-lh-caudalmiddlefrontal_normStdDev,0.494107044521775,0.0168683891741044,-0.000111917837595916,-0.497433752778157,6.3596,2.0389,
ASEG-wm-lh-cuneus_Volume_mm3,0.586876081623963,0.0691722454999021,-0.000787685426246927,-1.36540523676782,2990.9,634.7,
ASEG-wm-lh-cuneus_normMean,0.561417991364129,-0.00153687931806746,5.81674086667641E-05,-0.0611387388273203,97.857,2.9474,
ASEG-wm-lh-cuneus_normStdDev,0.505900451697389,0.0180943990946872,-0.0001606533431745,-0.414726908474406,6.985,2.5945,
ASEG-wm-lh-entorhinal_Volume_mm3,0.555616214107007,0.0234052637677454,-0.00023151667730637,-0.489056601158285,1081.4,389.7,
ASEG-wm-lh-entorhinal_normMean,0.618972215684022,0.00519191996407086,-2.26791726650712E-05,-0.216281628107805,88.8435,2.73390000000001,
ASEG-wm-lh-entorhinal_normStdDev,0.549891878306212,0.00142437896947906,3.31864222065652E-06,-0.0338157192552764,6.9932,1.8098,
ASEG-wm-lh-fusiform_Volume_mm3,0.584751726475247,0.0695264586029897,-0.000780246548507492,-1.4061986145812,7492.8,1228.2,
ASEG-wm-lh-fusiform_normMean,0.568525163289428,0.0247318997327635,-0.000346581988805253,-0.323237374457919,94.679,2.0146,
ASEG-wm-lh-fusiform_normStdDev,0.546670292221442,0.0177099518059954,-0.000140564785081122,-0.519916533416736,7.1261,1.464,
ASEG-wm-lh-inferiorparietal_Volume_mm3,0.57420008589431,0.0411714322073548,-0.00046412036462765,-0.774775375921624,10515.5,2097.7,
ASEG-wm-lh-inferiorparietal_normMean,0.550492390081392,-0.0693308540071277,0.000665679825100689,1.67018757560373,99.345,2.1096,
ASEG-wm-lh-inferiorparietal_normStdDev,0.50037516260299,0.0167985538947254,-0.000114291566841186,-0.455879242445212,6.7823,2.4935,
ASEG-wm-lh-inferiortemporal_Volume_mm3,0.578867091114817,0.0623800353535432,-0.000685721350053595,-1.26362235372925,7477.5,1319.1,
ASEG-wm-lh-inferiortemporal_normMean,0.563065193672094,-0.0540144562732536,0.000498702050993029,1.32816528947186,94.2362,2.41410000000001,
ASEG-wm-lh-inferiortemporal_normStdDev,0.507073589211599,0.00705467659151622,-6.48855615018144E-06,-0.263507367202043,6.7528,1.8211,
ASEG-wm-lh-isthmuscingulate_Volume_mm3,0.596784981151937,0.0242078356647337,-0.000209461505485374,-0.633339635831052,4122.5,647.000000000001,
ASEG-wm-lh-isthmuscingulate_normMean,0.605072074792546,0.0272758595559621,-0.000400416220827081,-0.335971760292654,99.3362,1.413,
ASEG-wm-lh-isthmuscingulate_normStdDev,0.603586801571796,-0.058042163717686,0.00069955985329626,1.10989560657101,7.3127,1.8123,
ASEG-wm-lh-lateraloccipital_Volume_mm3,0.582550042635613,0.0382841110790955,-0.000482293962045657,-0.666089773139888,10623.9,1924.1,
ASEG-wm-lh-lateraloccipital_normMean,0.576455627831999,-0.0475337936305496,0.000470375791415565,1.13341661332822,94.0473,2.83539999999999,
ASEG-wm-lh-lateraloccipital_normStdDev,0.49993936562284,0.0218004112053898,-0.000208528766801122,-0.443694143379427,7.2419,2.4112,
ASEG-wm-lh-lateralorbitofrontal_Volume_mm3,0.570122554089844,0.0507729615534241,-0.000588931356661968,-0.989731432695277,7668,1039.9,
ASEG-wm-lh-lateralorbitofrontal_normMean,0.573678388955274,-0.0146020393782355,0.00017805078163668,0.232061832053957,99.3733,1.8884,
ASEG-wm-lh-lateralorbitofrontal_normStdDev,0.49094977036774,0.00114660450913012,2.52524066642266E-05,-0.098312732699854,7.1158,2.0496,
ASEG-wm-lh-lingual_Volume_mm3,0.582480911062049,0.0668985944905847,-0.000729412770838124,-1.36831304423465,6255.9,1173.1,
ASEG-wm-lh-lingual_normMean,0.542964600696615,0.0258440988657164,-0.000226563956885314,-0.64275037756997,94.625,3.1251,
ASEG-wm-lh-lingual_normStdDev,0.510759266679447,0.00284536837839755,2.28695465009157E-05,-0.170854891288638,7.6726,2.305,
ASEG-wm-lh-lingual_normRange,0.572894219340718,0.00202865999878864,-4.79810119019195E-06,-0.0444137090668286,68,20,
ASEG-wm-lh-medialorbitofrontal_Volume_mm3,0.585746663770846,0.0385564265736954,-0.000404188059182478,-0.82822595925156,4326.9,909.6,
ASEG-wm-lh-medialorbitofrontal_normMean,0.594759184086348,0.0165501220793598,-0.000163563305969769,-0.379965106626448,97.5837,2.16369999999999,
ASEG-wm-lh-medialorbitofrontal_normStdDev,0.554526338728932,-0.00421033157605337,4.95028717217271E-05,0.104584557025718,8.7309,2.0417,
ASEG-wm-lh-medialorbitofrontal_normRange,0.563071552862147,-0.0147604350530708,0.000241365998972483,0.157140112783645,68,25,
ASEG-wm-lh-middletemporal_Volume_mm3,0.590182858025592,0.0489476057842122,-0.000573441610869304,-0.91251606376606,6512.2,1240.2,
ASEG-wm-lh-middletemporal_normMean,0.551877450059386,-0.0468623527664591,0.000425244626743931,1.18378253663281,96.0934,3.1019,
ASEG-wm-lh-middletemporal_normStdDev,0.499459886731765,0.00297256445094832,1.6715664749636E-06,-0.0853381985359146,6.4144,2.1582,
ASEG-wm-lh-parahippocampal_Volume_mm3,0.602766876001069,0.0692952142084421,-0.000740606922853377,-1.44750692633163,1780.2,315.1,
ASEG-wm-lh-parahippocampal_normMean,0.605648513208824,0.0476038699448599,-0.000381835154630905,-1.29744854740575,92.7284,1.7054,
ASEG-wm-lh-parahippocampal_normStdDev,0.539336534779699,0.00465361032016541,-2.58557269224874E-05,-0.118743667764261,6.6909,1.905,
ASEG-wm-lh-paracentral_Volume_mm3,0.613487677018495,0.0522442242458168,-0.000594813047960337,-1.01455277175365,4106.6,693.7,
ASEG-wm-lh-paracentral_normMean,0.589602105815869,-0.0544408664167088,0.000622420671335556,1.05681726872329,99.805,2.11959999999999,
ASEG-wm-lh-paracentral_normStdDev,0.533988114449229,0.00874829567618327,-9.22864387113956E-05,-0.151276802190346,5.7476,1.6275,
ASEG-wm-lh-parsopercularis_Volume_mm3,0.610372379952187,0.0545948149933103,-0.000608110369612015,-1.10820955377751,3908.7,889.2,
ASEG-wm-lh-parsopercularis_normMean,0.588384859972331,-0.0227796870307068,0.000203037915358498,0.615363439435966,100.8692,1.74329999999999,
ASEG-wm-lh-parsopercularis_normStdDev,0.501553116495362,-0.0109395379884074,0.000179382242443512,0.13555207765547,6.2578,2.011,
ASEG-wm-lh-parsorbitalis_Volume_mm3,0.588260873117792,0.047972224300528,-0.000531774223861557,-0.946806395295315,1244.1,250.6,
ASEG-wm-lh-parsorbitalis_normMean,0.570449964573107,-0.0620337216582423,0.000635646071554398,1.35482967513236,97.2997,3.5224,
ASEG-wm-lh-parsorbitalis_normStdDev,0.484195874012078,-0.00121401640907051,2.98797708208147E-05,0.0259056902401754,7.1515,2.482,
ASEG-wm-lh-parstriangularis_Volume_mm3,0.594063410102565,0.0557847436196376,-0.000629791008746194,-1.12067115592535,3520.8,709.1,
ASEG-wm-lh-parstriangularis_normMean,0.575637309436396,-0.025320300237828,0.000236757134383826,0.598314521312193,100.393,1.9011,
ASEG-wm-lh-parstriangularis_normStdDev,0.491064253788121,0.018530669132281,-0.000130674837895378,-0.532304812918335,6.5974,2.113,
ASEG-wm-lh-pericalcarine_Volume_mm3,0.574406782483624,0.0313865634682076,-0.000316395749940484,-0.713199878245111,3789.4,1135.3,
ASEG-wm-lh-pericalcarine_normMean,0.568132325581472,0.0181033169609386,-0.000170483283202391,-0.461565848596965,95.8055,3.2162,
ASEG-wm-lh-pericalcarine_normStdDev,0.569653419242954,0.00685391455615772,-3.82882454861255E-05,-0.181289932993208,7.6067,2.8056,
ASEG-wm-lh-pericalcarine_normMin,0.490595825199293,0.00798399367704842,-0.000120620746155265,-0.0614386034161972,43,42,
ASEG-wm-lh-pericalcarine_normRange,0.497250304244628,0.00030092411485248,1.68074540700409E-05,-0.0426173571258771,72,42,
ASEG-wm-lh-postcentral_Volume_mm3,0.585547712512699,0.0503172683913878,-0.000481317332440437,-1.18548952580041,7871,1394.7,
ASEG-wm-lh-postcentral_normMean,0.568190915861279,-0.0547252233787299,0.000645405824091747,1.03496645676153,99.0896,2.7567,
ASEG-wm-lh-postcentral_normStdDev,0.492588367292971,0.00519601499792059,-5.59280210230904E-05,-0.0734700461716905,6.7675,2.3018,
ASEG-wm-lh-posteriorcingulate_Volume_mm3,0.618940158296498,0.0322088881876874,-0.000354811023063062,-0.660053540366466,4796.3,735.3,
ASEG-wm-lh-posteriorcingulate_normMean,0.591719769076499,0.0355498410348978,-0.000415987880165682,-0.712895829073563,101.4631,1.4739,
ASEG-wm-lh-posteriorcingulate_normStdDev,0.592789632022161,-0.0717328120605707,0.000811722931501209,1.46290491036513,6.8496,2.0197,
ASEG-wm-lh-posteriorcingulate_normRange,0.690250467873395,-0.0385299499760485,0.000489910411316573,0.665444517379911,68,13,
ASEG-wm-lh-precentral_Volume_mm3,0.601612053431596,0.0720636659884155,-0.000685125793150201,-1.69219265922079,14489.6,2088.6,
ASEG-wm-lh-precentral_normMean,0.562718936775154,-0.0390511203543457,0.000478823361357741,0.722667243293773,99.6288,2.05800000000001,
ASEG-wm-lh-precentral_normStdDev,0.505721438585491,0.00420003105653206,-4.38167642567156E-05,-0.062424472431501,6.0657,1.8704,
ASEG-wm-lh-precuneus_Volume_mm3,0.586788145683668,0.0313850143821861,-0.000433151305343346,-0.432843138992514,10188,1854.1,
ASEG-wm-lh-precuneus_normMean,0.57586056987337,-0.00701583831472555,1.6448575457354E-05,0.276107081338222,100.9927,1.63030000000001,
ASEG-wm-lh-precuneus_normStdDev,0.510627547263982,-0.00895093434951346,0.00018849536024954,0.0109199554553971,6.5522,2.0625,
ASEG-wm-lh-precuneus_normMin,0.618003056850107,0.012059038409391,-0.000159780227005517,-0.162969841892547,51,18,
ASEG-wm-lh-precuneus_normRange,0.599218523295987,-0.0196921040471993,0.000253504431325707,0.346379600265233,67,20,
ASEG-wm-lh-rostralanteriorcingulate_Volume_mm3,0.577345097368008,0.0389612656790919,-0.000415443668644422,-0.82490809338505,2893.2,612.9,
ASEG-wm-lh-rostralanteriorcingulate_normMean,0.584475264203201,0.0218051818018606,-0.000221903711504594,-0.491183963672428,99.8195,2.24509999999999,
ASEG-wm-lh-rostralanteriorcingulate_normStdDev,0.541966580361224,0.00429648096357882,0.0000892275201892002,-0.35868849969338,9.2528,2.9053,
ASEG-wm-lh-rostralanteriorcingulate_normRange,0.59642594830401,0.0106803386984792,5.58266306976728E-06,-0.546160437393449,82,21,
ASEG-wm-lh-rostralmiddlefrontal_Volume_mm3,0.577775800653264,0.0608705991222228,-0.000700774782530653,-1.17939358203043,14058.1,2531.3,
ASEG-wm-lh-rostralmiddlefrontal_normMean,0.556525606581085,-0.0427941059649115,0.000412482172930059,0.983853119490188,99.5397,2.13159999999999,
ASEG-wm-lh-rostralmiddlefrontal_normStdDev,0.495545817140758,0.0229226806291075,-0.000186199302787298,-0.554662964727616,6.6983,2.265,
ASEG-wm-lh-superiorfrontal_Volume_mm3,0.609194768418595,0.0595414187415133,-0.000677724793738235,-1.17137089062033,19628.6,3187.8,
ASEG-wm-lh-superiorfrontal_normMean,0.556623063880011,-0.042331839289579,0.000429925041174944,0.974702257572079,98.311,2.3471,
ASEG-wm-lh-superiorfrontal_normStdDev,0.493582039579375,0.0249145589835777,-0.000200035574206285,-0.649979625156044,6.7804,1.9238,
ASEG-wm-lh-superiorparietal_Volume_mm3,0.580505607347322,0.0551989963071,-0.000614021741520645,-1.10345056070009,12455.7,2217.2,
ASEG-wm-lh-superiorparietal_normMean,0.564207698262132,-0.0313957201628002,0.000280410630221015,0.780066189772236,99.6413,2.24369999999999,
ASEG-wm-lh-superiorparietal_normStdDev,0.498550399292476,0.0218528256406771,-0.000192413804100187,-0.497740305915697,6.7485,2.2775,
ASEG-wm-lh-superiortemporal_Volume_mm3,0.588294259905052,0.0451505258829665,-0.00051729682238084,-0.877317199674296,9119.8,1689.1,
ASEG-wm-lh-superiortemporal_normMean,0.54896142763073,-0.0181808266911324,0.000170391027035688,0.443910543624807,99.1376,2.2179,
ASEG-wm-lh-superiortemporal_normStdDev,0.490375570031552,-0.00357498951868349,8.51110609915454E-05,-0.0030012039330104,6.2271,2.019,
ASEG-wm-lh-supramarginal_Volume_mm3,0.587158447866512,0.0608783793710765,-0.000680453221925219,-1.21982788720334,9812.5,2059.6,
ASEG-wm-lh-supramarginal_normMean,0.543239266444438,-0.0672727570310768,0.00063834566409706,1.60663707777344,100.5546,2.2675,
ASEG-wm-lh-supramarginal_normStdDev,0.494549593565698,0.0217151829654664,-0.000189764212412069,-0.478533251133383,6.5602,2.3436,
ASEG-wm-lh-frontalpole_Volume_mm3,0.583098684384849,0.0406688591598393,-0.000464726411650025,-0.78805367644171,336.4,81.3,
ASEG-wm-lh-frontalpole_normMean,0.628777070533924,-0.00792117603263733,8.64132132573251E-05,0.169912302337945,97.2632,4.08470000000001,
ASEG-wm-lh-frontalpole_normStdDev,0.494452129296073,0.0199165607617488,-0.000189677165987556,-0.439229999365427,7.3315,2.5209,
ASEG-wm-lh-temporalpole_Volume_mm3,0.608457948129136,0.0132352183608863,-0.000172702898802796,-0.189943740084443,763,159.1,
ASEG-wm-lh-temporalpole_normMean,0.591748959038346,-0.0406137334880277,0.000361964997339009,1.01063989204925,91.4736,3.8411,
ASEG-wm-lh-temporalpole_normStdDev,0.513016937298671,-0.0041368910294413,-1.21757097042839E-05,0.262796015011469,6.6629,2.0444,
ASEG-wm-lh-transversetemporal_Volume_mm3,0.584146577632872,0.035950097412007,-0.000269311441619925,-0.9968819104256,908.3,219.1,
ASEG-wm-lh-transversetemporal_normMean,0.559242704098178,-0.00886683657088293,0.000243798954691813,-0.142899335685327,99.1269,2.69289999999999,
ASEG-wm-lh-transversetemporal_normStdDev,0.511522737863369,-0.00102588337636044,-1.93620034940193E-05,0.0809128729427179,5.523,1.7819,
ASEG-wm-lh-insula_Volume_mm3,0.609260755881404,0.0376670336939179,-0.000371352125806242,-0.901549162927233,10555.1,1327.9,
ASEG-wm-lh-insula_normMean,0.604445689425298,0.087386957294335,-0.000909995045000952,-1.98003951926137,99.4314,1.6598,
ASEG-wm-lh-insula_normStdDev,0.504088134839997,-0.0123821653415913,0.000110371811969085,0.333561082490678,7.2185,2.0317,
ASEG-wm-rh-bankssts_Volume_mm3,0.583641646836707,0.0212734192782125,-0.000266544791388271,-0.390446649554509,2991.6,716.7,
ASEG-wm-rh-bankssts_normMean,0.588330770612015,-0.00950461412224969,3.08565198849682E-05,0.330564330097671,99.703,1.8913,
ASEG-wm-rh-bankssts_normStdDev,0.551043270945407,-0.00146772240556536,7.67777167291692E-05,-0.0857464667613901,5.2561,1.1543,
ASEG-wm-rh-caudalanteriorcingulate_Volume_mm3,0.606702442033093,0.0321820635970081,-0.000445954466682518,-0.399551212866841,2937.3,628,
ASEG-wm-rh-caudalanteriorcingulate_normMean,0.582217387913219,0.0510135314533884,-0.00057664155155667,-1.05404485432611,101.9436,1.97019999999999,
ASEG-wm-rh-caudalanteriorcingulate_normStdDev,0.562392476156858,-0.02905513834733,0.000498636324736353,0.23620200277435,6.4738,2.1728,
ASEG-wm-rh-caudalmiddlefrontal_Volume_mm3,0.595995507123013,0.0246195325965007,-0.000255384247473472,-0.540348079322841,6162.5,1284.2,
ASEG-wm-rh-caudalmiddlefrontal_normMean,0.586610114250717,-0.0608341107793952,0.000590035584243944,1.46462267067512,98.0543,2.0226,
ASEG-wm-rh-caudalmiddlefrontal_normStdDev,0.517386985638073,-0.00370682351459759,0.000114616517295976,-0.0402660565585865,6.3115,1.7282,
ASEG-wm-rh-cuneus_Volume_mm3,0.581508552074484,0.0469884252351462,-0.000508686363099594,-0.970251916855038,3100.2,617.5,
ASEG-wm-rh-cuneus_normMean,0.57035992200382,0.00328513289540112,6.23041729614431E-07,-0.184163547490088,97.6038,2.77690000000001,
ASEG-wm-rh-cuneus_normStdDev,0.506856950050241,0.0120707408576928,-9.18154285779756E-05,-0.277186527654145,6.7951,2.3055,
ASEG-wm-rh-entorhinal_Volume_mm3,0.574349124438575,0.0266445933954458,-0.000241471066581742,-0.650924205562508,975.2,291.1,
ASEG-wm-rh-entorhinal_normMean,0.603734011334682,0.0108241970639486,-9.98509599453463E-05,-0.285492830452519,88.3461,2.8459,
ASEG-wm-rh-entorhinal_normStdDev,0.550023579421346,-0.0121751080043025,0.000161823077766149,0.201276738177157,7.1488,1.7856,
ASEG-wm-rh-fusiform_Volume_mm3,0.581426122293317,0.0575701332942256,-0.000626375453559538,-1.20047032956952,7204.3,1219.7,
ASEG-wm-rh-fusiform_normMean,0.583675760114039,0.014671726719804,-0.000201345446123768,-0.220960697193895,94.3046,1.9729,
ASEG-wm-rh-fusiform_normStdDev,0.522177039137935,-0.0236700267299635,0.00034523387960329,0.317734358038502,6.8802,1.4887,
ASEG-wm-rh-inferiorparietal_Volume_mm3,0.599307997237325,0.0407884274682144,-0.000470366742625849,-0.74328156854756,12588.9,2415.2,
ASEG-wm-rh-inferiorparietal_normMean,0.551105563114399,-0.0604952488050645,0.000532396186487304,1.58414501388363,98.696,2.09830000000001,
ASEG-wm-rh-inferiorparietal_normStdDev,0.499620940400604,0.0228901199700615,-0.00017061928416135,-0.564681184072526,6.6544,2.2551,
ASEG-wm-rh-inferiortemporal_Volume_mm3,0.591856781569143,0.0613494079325749,-0.000650496341119178,-1.32505185514006,6965.7,1167.2,
ASEG-wm-rh-inferiortemporal_normMean,0.567410166794173,-0.0287950446546044,0.000230917226294183,0.772543105172872,93.6139,2.6307,
ASEG-wm-rh-inferiortemporal_normStdDev,0.509523947147187,0.0162457438256849,-0.000118180915077746,-0.4622177575392,6.6198,1.5371,
ASEG-wm-rh-isthmuscingulate_Volume_mm3,0.614155273362533,0.030383529937139,-0.000286772034233094,-0.716612268111641,3652.1,564.7,
ASEG-wm-rh-isthmuscingulate_normMean,0.587106829634833,0.0508612799699422,-0.000694201836531956,-0.752324688582322,98.9105,1.3768,
ASEG-wm-rh-isthmuscingulate_normStdDev,0.583937421888546,-0.0591608275611862,0.000819393489965064,0.876106034749869,7.1826,1.7052,
ASEG-wm-rh-lateraloccipital_Volume_mm3,0.608532587317812,0.0485250892921907,-0.00059817792591584,-0.854441879830108,11067.7,1896.4,
ASEG-wm-rh-lateraloccipital_normMean,0.567000598320903,-0.0145878888960934,0.000118617419121815,0.378167563895483,94.4674,2.7865,
ASEG-wm-rh-lateraloccipital_normStdDev,0.510861403523647,0.00895468397973295,-9.30812124461754E-05,-0.139549665960152,7.0823,2.1977,
ASEG-wm-rh-lateralorbitofrontal_Volume_mm3,0.581610819798274,0.0736251650329909,-0.000814068732839724,-1.46104347777404,7886.7,1134.6,
